fecha,cliente_id,producto,categoria,cantidad,precio_unitario,total,vendedor,region,canal,metodo_pago
06/09/2023,CLI-9446,Leche entera,Lácteos,4,1.2,4.8,,,Tienda física,Efectivo
2023-10-11,CLI-7804,Bolsas plásticas,Descartables,10,0.1,1.0,,,Tienda física,
2023-09-05,,Yogurt natural,Lácteos,6,0.9,5.4,Lili,,Tienda física,Efectivo
03/06/2023,CLI-4511,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
2023-03-30,CLI-2070,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Tarjeta crédito
21/08/2023,CLI-2858,Yogurt natural,Lácteos,1,0.9,0.9,,,Tienda física,Tarjeta débito
2023/09/05,,Pollo entero,Carnes,4,4.5,18.0,,,Tienda física,Tarjeta crédito
24/02/2024,CLI-6480,Pollo entero,Carnes,4,4.5,18.0,,,Tienda física,Tarjeta crédito
2024-06-21,CLI-7711,Bolsas plásticas,Descartables,10,0.1,1.0,Yonny,,Tienda física,Efectivo
2023/03/31,,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,QR
2023/09/08,CLI-7792,Leche entera,Lácteos,6,1.2,7.2,,,Tienda física,Tarjeta débito
07-14-2023,CLI-4838,Bolsas plásticas,Descartables,14,0.1,1.4,Yonny,,Tienda física,QR
2024-11-05,,Yogurt natural,Lácteos,1,0.9,0.9,Lili,,Teléfono,Tarjeta crédito
2024-02-06,CLI-3333,Carne molida,Carnes,2,5.8,11.6,,,Tienda física,Tarjeta débito
2024-02-20,CLI-5018,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,Tienda física,Efectivo
18/09/2024,CLI-3075,Yogurt natural,Lácteos,3,0.9,2.7,,,Teléfono,Tarjeta débito
2023-12-23,CLI-2943,Bolsas plásticas,Descartables,16,0.1,1.6,Lili,,Tienda física,Tarjeta débito
2024-07-15,CLI-2091,Bolsas plásticas,Descartables,10,0.1,1.0,Lili,,Tienda física,Efectivo
2024-01-26,,Pollo entero,Carnes,2,4.5,9.0,Lili,,Tienda física,Efectivo
2024-02-10,CLI-9070,Bolsas plásticas,Descartables,11,0.1,1.1,Yonny,,E-commerce,Tarjeta débito
2024/07/15,CLI-4967,Bolsas plásticas,Descartables,6,0.1,0.6,Yonny,,Tienda física,Efectivo
2024-06-22,,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Efectivo
2023-10-13,,Leche entera,Lácteos,5,1.2,6.0,Lili,,Tienda física,
2024-03-30,,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Efectivo
2023-11-23,CLI-3975,Papas precocinadas,Congelados,2,2.3,4.6,,,Tienda física,Efectivo
2023-03-01,,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Tarjeta débito
2024-06-10,,Bolsas plásticas,Descartables,4,0.1,0.4,,,Tienda física,Efectivo
2024-08-27,CLI-3489,Pollo entero,Carnes,4,4.5,18.0,,,Tienda física,Efectivo
2024-08-31,CLI-9793,Yogurt natural,Lácteos,2,0.9,1.8,Yonny,,Tienda física,Efectivo
2023-06-20,CLI-6347,Pollo entero,Carnes,2,4.5,9.0,,,Tienda física,Efectivo
2024-07-17,CLI-1364,Bolsas plásticas,Descartables,13,0.1,1.3,,,E-commerce,
04-29-2023,CLI-9834,Yogurt natural,Lácteos,1,0.9,0.9,,,,
09-04-2024,,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,Teléfono,Tarjeta crédito
2024-11-09,,Pasta de Tomate,Enlatados,5,0.75,3.75,Lili,,Tienda física,Tarjeta débito
2023-03-20,,Pasta de Tomate,Enlatados,2,0.75,1.5,Yonny,,Teléfono,Tarjeta débito
2024-02-13,CLI-2230,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Transferencia
2024-02-16,CLI-4944,Papas precocinadas,Congelados,3,2.3,6.9,Yonny,,Tienda física,Efectivo
2024-09-28,,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,Teléfono,Transferencia
2023-04-28,CLI-4407,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Tarjeta débito
14/08/2023,CLI-1644,Carne molida,Carnes,3,5.8,17.4,Yonny,,,
2024-01-31,CLI-2674,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,E-commerce,
2024-03-04,CLI-9366,Pollo entero,Carnes,2,4.5,9.0,Lili,,Tienda física,Efectivo
16/03/2024,CLI-8212,Pasta de Tomate,Enlatados,3,0.75,2.25,Lili,,Tienda física,
09-16-2024,,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,,
2023-05-12,,Refresco 2L,Bebidas,1,1.1,1.1,Yonny,,Teléfono,Tarjeta crédito
2023-07-20,CLI-9871,Bolsas plásticas,Descartables,10,0.1,1.0,Yonny,,Tienda física,Efectivo
2024-03-18,CLI-5810,Carne molida,Carnes,1,5.8,5.8,Yonny,,Teléfono,QR
06/09/2023,CLI-4949,Papas precocinadas,Congelados,4,2.3,9.2,Yonny,,Tienda física,QR
2023-09-16,CLI-1628,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,Tarjeta crédito
27/07/2023,,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,,
2023-03-03,CLI-2143,Refresco 2L,Bebidas,5,1.1,5.5,,,Teléfono,Tarjeta crédito
27/09/2024,CLI-4436,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,,
2024-05-31,,Carne molida,Carnes,2,5.8,11.6,,,Tienda física,Tarjeta crédito
2024-01-11,CLI-1500,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,Tienda física,QR
07/03/2023,CLI-2341,Pasta de Tomate,Enlatados,3,0.75,2.25,Lili,,Tienda física,Tarjeta débito
2024-04-23,CLI-4931,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Tarjeta débito
2024-03-20,CLI-6174,Pasta de Tomate,Enlatados,4,0.75,3.0,Yonny,,E-commerce,Transferencia
2023-03-14,,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
2024-05-04,,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,
2023-06-01,CLI-4378,Refresco 2L,Bebidas,10,1.1,11.0,Yonny,,Teléfono,Tarjeta débito
06-22-2023,CLI-9948,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,Tarjeta débito
2024-11-30,CLI-1391,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Tienda física,Tarjeta crédito
04-16-2024,CLI-7888,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Tienda física,Efectivo
2024-05-10,,Bolsas plásticas,Descartables,12,0.1,1.2,,,E-commerce,Transferencia
29/10/2024,CLI-4407,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,Efectivo
2024-11-12,CLI-3103,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,Tienda física,Efectivo
2024-10-23,,Leche entera,Lácteos,4,1.2,4.8,,,E-commerce,Tarjeta crédito
2023-06-05,CLI-5923,Refresco 2L,Bebidas,5,1.1,5.5,Lili,,Tienda física,Transferencia
13/12/2023,CLI-2968,Bolsas plásticas,Descartables,15,0.1,1.5,Lili,,Tienda física,Efectivo
2024-04-16,,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Efectivo
2023-09-18,CLI-3476,Bolsas plásticas,Descartables,9,0.1,0.9,Lili,,Tienda física,Efectivo
2024-10-15,CLI-3884,Papas precocinadas,Congelados,3,2.3,6.9,Lili,,Tienda física,Efectivo
30/03/2023,,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Tienda física,Efectivo
2024-08-06,CLI-5566,Pasta de Tomate,Enlatados,4,0.75,3.0,,,Tienda física,Tarjeta crédito
2024-10-04,,Jamón de pavo,Embutidos,2,3.2,6.4,Yonny,,Tienda física,Efectivo
2024-11-18,,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,Teléfono,Tarjeta débito
2023-12-30,CLI-9388,Helado familiar,Lácteos,1,4.0,4.0,,,Teléfono,
04-01-2023,CLI-4793,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,Tienda física,Efectivo
2023-11-22,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Efectivo
2024-07-26,,Pasta de Tomate,Enlatados,3,0.75,2.25,Lili,,Tienda física,Tarjeta débito
2024-09-26,CLI-1145,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,Tienda física,Tarjeta débito
28/03/2024,CLI-5136,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
2023-05-22,,Pasta de Tomate,Enlatados,5,0.75,3.75,,,Tienda física,Tarjeta débito
2023-06-26,CLI-3699,Bolsas plásticas,Descartables,14,0.1,1.4,Lili,,Teléfono,Tarjeta crédito
30/05/2024,CLI-9150,Papas precocinadas,Congelados,2,2.3,4.6,,,Tienda física,Efectivo
2023-08-26,CLI-2103,Jamón de pavo,Embutidos,3,3.2,9.6,Lili,,Tienda física,Efectivo
2024-11-14,,Carne molida,Carnes,1,5.8,5.8,Yonny,,Teléfono,
2024-09-19,CLI-4342,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,E-commerce,
2024-08-31,,Pasta de Tomate,Enlatados,3,0.75,2.25,Lili,,Tienda física,Efectivo
2023/07/21,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Efectivo
04-11-2023,CLI-6074,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Tienda física,Tarjeta débito
2024-01-08,CLI-6649,Bolsas plásticas,Descartables,8,0.1,0.8,,,Tienda física,Tarjeta débito
07-13-2024,,Carne molida,Carnes,1,5.8,5.8,Yonny,,E-commerce,Tarjeta crédito
2023-09-12,CLI-9109,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Tienda física,Tarjeta débito
2024-01-05,,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,Tienda física,Efectivo
2024/05/30,CLI-1338,Bolsas plásticas,Descartables,11,0.1,1.1,Lili,,E-commerce,Tarjeta crédito
18/03/2024,CLI-8144,Jamón de pavo,Embutidos,2,3.2,6.4,Yonny,,,
2023-03-21,CLI-2234,Bolsas plásticas,Descartables,1,0.1,0.1,Lili,,Tienda física,Efectivo
30/11/2024,,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,
24/10/2024,CLI-6135,Carne molida,Carnes,2,5.8,11.6,Lili,,Tienda física,Tarjeta débito
2024-10-09,CLI-9460,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,Tienda física,Efectivo
2024-05-14,,Carne molida,Carnes,2,5.8,11.6,,,,
2023-07-03,CLI-1069,Refresco 2L,Bebidas,4,1.1,4.4,,,Tienda física,Tarjeta débito
06-04-2024,CLI-8988,Refresco 2L,Bebidas,8,1.1,8.8,Lili,,E-commerce,Tarjeta crédito
2024-08-12,,Carne molida,Carnes,5,5.8,29.0,Yonny,,Tienda física,Efectivo
2023-04-14,,Carne molida,Carnes,3,5.8,17.4,Yonny,,Tienda física,Efectivo
30/12/2023,CLI-2042,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Efectivo
2024-04-20,,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,Teléfono,Efectivo
2023-07-29,CLI-8854,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,Efectivo
20/09/2023,CLI-4833,Pollo entero,Carnes,1,4.5,4.5,,,,
2024-08-07,CLI-5239,Yogurt natural,Lácteos,3,0.9,2.7,Lili,,Tienda física,Efectivo
2024-05-08,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Efectivo
2024-04-23,CLI-2537,Carne molida,Carnes,1,5.8,5.8,Lili,,Teléfono,Tarjeta débito
2024-03-16,CLI-5143,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Efectivo
2023-06-09,,Refresco 2L,Bebidas,7,1.1,7.7,Yonny,,Tienda física,Efectivo
2024-07-09,CLI-1120,Leche entera,Lácteos,3,1.2,3.6,Yonny,,E-commerce,QR
2023-12-12,CLI-8496,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,Efectivo
09-03-2024,CLI-6900,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,Tarjeta débito
18/04/2024,CLI-5061,Carne molida,Carnes,2,5.8,11.6,Lili,,E-commerce,Transferencia
2024-11-30,CLI-4946,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Tarjeta débito
05-29-2024,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Tarjeta crédito
2024-03-30,CLI-9880,Leche entera,Lácteos,2,1.2,2.4,Lili,,Tienda física,Efectivo
2024-11-29,CLI-2931,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Tienda física,
2024-07-29,CLI-7711,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Tienda física,Tarjeta débito
2023-05-18,CLI-4732,Leche entera,Lácteos,1,1.2,1.2,Lili,,,
2024-10-17,CLI-8783,Pollo entero,Carnes,1,4.5,4.5,Yonny,,,
23/12/2023,,Papas precocinadas,Congelados,5,2.3,11.5,,,Tienda física,Efectivo
01-03-2024,CLI-1118,Refresco 2L,Bebidas,6,1.1,6.6,,,Tienda física,Tarjeta débito
2023-08-03,CLI-2984,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
2024-03-01,,Carne molida,Carnes,2,5.8,11.6,,,E-commerce,Tarjeta débito
08/05/2024,,Refresco 2L,Bebidas,2,1.1,2.2,Lili,,Tienda física,Efectivo
07/11/2024,CLI-8264,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,Efectivo
2023-03-21,,Bolsas plásticas,Descartables,6,0.1,0.6,Yonny,,Tienda física,Efectivo
2024-01-29,CLI-7705,Papas precocinadas,Congelados,1,2.3,2.3,,,Tienda física,Efectivo
30/11/2023,,Pasta de Tomate,Enlatados,3,0.75,2.25,,,E-commerce,Tarjeta crédito
2024-05-13,CLI-9547,Leche entera,Lácteos,1,1.2,1.2,Lili,,Teléfono,Transferencia
2024-01-01,CLI-7099,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,Tienda física,Tarjeta débito
04-29-2024,CLI-1393,Bolsas plásticas,Descartables,7,0.1,0.7,Yonny,,Tienda física,Tarjeta débito
2023-05-09,,Papas precocinadas,Congelados,1,2.3,2.3,,,Tienda física,Tarjeta débito
2023-03-31,CLI-3695,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,,
2023-04-07,CLI-6224,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,Tarjeta crédito
2024-11-30,,Refresco 2L,Bebidas,7,1.1,7.7,Yonny,,Teléfono,Transferencia
2024-07-03,CLI-7003,Bolsas plásticas,Descartables,11,0.1,1.1,Yonny,,Tienda física,Efectivo
2023-12-25,CLI-8253,Refresco 2L,Bebidas,9,1.1,9.9,Yonny,,Tienda física,Tarjeta débito
2023-07-18,CLI-1771,Refresco 2L,Bebidas,9,1.1,9.9,,,E-commerce,Transferencia
2023-07-03,CLI-4823,Helado familiar,Lácteos,3,4.0,12.0,,,Tienda física,Tarjeta crédito
2023-11-16,CLI-3209,Yogurt natural,Lácteos,7,0.9,6.3,,,Tienda física,
2023-03-01,CLI-2188,Pasta de Tomate,Enlatados,1,0.75,0.75,,,Tienda física,Efectivo
2024-03-29,,Bolsas plásticas,Descartables,10,0.1,1.0,Yonny,,Tienda física,
2023-09-13,CLI-1040,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,Tienda física,Efectivo
2024/08/10,CLI-3840,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,Tienda física,
2023-12-13,CLI-7745,Helado familiar,Lácteos,2,4.0,8.0,Lili,,E-commerce,Tarjeta crédito
2023-10-30,CLI-2439,Yogurt natural,Lácteos,2,0.9,1.8,,,Tienda física,Efectivo
2023-08-21,CLI-5289,Bolsas plásticas,Descartables,14,0.1,1.4,,,Tienda física,Tarjeta crédito
2023-04-03,,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Efectivo
04-23-2024,,Bolsas plásticas,Descartables,13,0.1,1.3,,,Tienda física,Efectivo
2023-11-17,CLI-7460,Yogurt natural,Lácteos,2,0.9,1.8,Lili,,Tienda física,Tarjeta débito
2024-11-06,CLI-3926,Carne molida,Carnes,2,5.8,11.6,,,,
2023-09-23,,Jamón de pavo,Embutidos,4,3.2,12.8,,,Tienda física,Tarjeta crédito
2024-10-01,CLI-1049,Carne molida,Carnes,1,5.8,5.8,Lili,,E-commerce,Transferencia
2024-06-14,CLI-2609,Bolsas plásticas,Descartables,14,0.1,1.4,,,Tienda física,Tarjeta crédito
2024-06-29,,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Efectivo
2024-01-05,CLI-9142,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,E-commerce,
27/10/2023,CLI-1272,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,Efectivo
2024-07-26,CLI-1658,Bolsas plásticas,Descartables,13,0.1,1.3,,,Teléfono,Tarjeta débito
2023-11-11,CLI-1331,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,Tienda física,Tarjeta débito
2024-07-29,,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,Tienda física,Tarjeta crédito
2023-05-22,CLI-9004,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Tarjeta débito
2024-08-01,CLI-7852,Yogurt natural,Lácteos,1,0.9,0.9,,,Tienda física,Efectivo
2023-06-27,,Papas precocinadas,Congelados,3,2.3,6.9,Lili,,E-commerce,Tarjeta débito
2024-06-21,,Leche entera,Lácteos,2,1.2,2.4,,,Tienda física,Tarjeta débito
2023-11-15,,Papas precocinadas,Congelados,1,2.3,2.3,,,Tienda física,Tarjeta débito
2024-01-20,CLI-3221,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,Tarjeta crédito
02/01/2024,,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,Efectivo
2023-04-29,CLI-1443,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,,
2024-09-16,,Carne molida,Carnes,2,5.8,11.6,,,Tienda física,Efectivo
2023-05-22,CLI-4287,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,E-commerce,Transferencia
2024/03/16,CLI-8674,Bolsas plásticas,Descartables,9,0.1,0.9,,,Tienda física,
2023-10-11,,Yogurt natural,Lácteos,4,0.9,3.6,Yonny,,E-commerce,Tarjeta crédito
05/06/2024,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Tarjeta débito
2024-02-12,,Bolsas plásticas,Descartables,6,0.1,0.6,Lili,,Tienda física,Efectivo
2024-03-14,CLI-2495,Yogurt natural,Lácteos,2,0.9,1.8,Yonny,,Tienda física,Efectivo
2023/03/01,CLI-4295,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Efectivo
2024-07-08,CLI-4183,Papas precocinadas,Congelados,3,2.3,6.9,,,Tienda física,Efectivo
2024-09-26,CLI-7024,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,Teléfono,Transferencia
2024-10-18,,Pasta de Tomate,Enlatados,5,0.75,3.75,,,E-commerce,Tarjeta crédito
24/06/2023,CLI-7439,Jamón de pavo,Embutidos,4,3.2,12.8,Yonny,,Tienda física,QR
2024/04/10,,Refresco 2L,Bebidas,8,1.1,8.8,Lili,,,
2024-08-03,CLI-6295,Yogurt natural,Lácteos,2,0.9,1.8,Yonny,,,
2024-05-21,CLI-1909,Bolsas plásticas,Descartables,12,0.1,1.2,Lili,,Tienda física,Efectivo
2024/11/02,CLI-9980,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,Tarjeta débito
20/02/2024,CLI-8753,Carne molida,Carnes,2,5.8,11.6,,,Tienda física,Tarjeta débito
2023-06-22,CLI-9154,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,
04/11/2024,CLI-4437,Bolsas plásticas,Descartables,10,0.1,1.0,Lili,,Tienda física,Efectivo
2024-03-14,CLI-8372,Papas precocinadas,Congelados,1,2.3,2.3,,,Tienda física,Tarjeta crédito
13/06/2024,CLI-3441,Jamón de pavo,Embutidos,1,3.2,3.2,,,E-commerce,Tarjeta débito
2024-05-09,,Carne molida,Carnes,1,5.8,5.8,,,,
10-09-2024,,Papas precocinadas,Congelados,6,2.3,13.8,Yonny,,Tienda física,
2023-11-29,CLI-2863,Papas precocinadas,Congelados,3,2.3,6.9,Yonny,,E-commerce,Tarjeta crédito
2023-12-11,,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,
2024-07-04,CLI-6287,Jamón de pavo,Embutidos,2,3.2,6.4,,,Tienda física,Efectivo
04-16-2024,CLI-2349,Refresco 2L,Bebidas,4,1.1,4.4,Yonny,,E-commerce,
2023-12-22,CLI-4428,Carne molida,Carnes,3,5.8,17.4,,,Tienda física,Efectivo
2024-02-28,CLI-6579,Jamón de pavo,Embutidos,2,3.2,6.4,,,Tienda física,Efectivo
2024-11-19,CLI-8092,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,E-commerce,QR
04-25-2024,CLI-9179,Refresco 2L,Bebidas,5,1.1,5.5,Yonny,,Tienda física,Efectivo
2024-02-15,CLI-6344,Bolsas plásticas,Descartables,4,0.1,0.4,Lili,,Tienda física,Efectivo
2023-07-05,CLI-6012,Bolsas plásticas,Descartables,15,0.1,1.5,Yonny,,Tienda física,Transferencia
2023-04-22,,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,Tienda física,Tarjeta débito
2023-05-11,CLI-9598,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Efectivo
05/09/2023,CLI-5905,Bolsas plásticas,Descartables,7,0.1,0.7,Lili,,Tienda física,Efectivo
2023-07-20,CLI-3465,Carne molida,Carnes,2,5.8,11.6,Lili,,Tienda física,Tarjeta débito
2023-12-22,CLI-4359,Carne molida,Carnes,4,5.8,23.2,,,Tienda física,Tarjeta débito
2023/07/05,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Transferencia
04-27-2023,CLI-3855,Helado familiar,Lácteos,3,4.0,12.0,Lili,,Tienda física,Efectivo
2023-09-20,CLI-8872,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,
2023-11-27,,Papas precocinadas,Congelados,1,2.3,2.3,,,Teléfono,Tarjeta crédito
2024-11-08,,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,Teléfono,Transferencia
2024-06-25,CLI-3911,Pollo entero,Carnes,1,4.5,4.5,Lili,,E-commerce,Tarjeta crédito
13/07/2023,,Jamón de pavo,Embutidos,2,3.2,6.4,,,Tienda física,Tarjeta débito
2023-05-26,CLI-1151,Pollo entero,Carnes,2,4.5,9.0,,,E-commerce,Transferencia
2024-10-29,,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,Tienda física,Efectivo
21/06/2024,CLI-3644,Leche entera,Lácteos,2,1.2,2.4,Lili,,Tienda física,Tarjeta débito
2023-10-31,CLI-9846,Refresco 2L,Bebidas,1,1.1,1.1,,,Tienda física,Efectivo
2023-05-20,CLI-8736,Leche entera,Lácteos,3,1.2,3.6,,,E-commerce,Transferencia
15/08/2023,CLI-8623,Refresco 2L,Bebidas,10,1.1,11.0,Lili,,,
13/03/2024,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Tarjeta crédito
30/12/2023,CLI-6140,Refresco 2L,Bebidas,1,1.1,1.1,,,Tienda física,Tarjeta crédito
2024-07-01,,Carne molida,Carnes,2,5.8,11.6,Lili,,Tienda física,Efectivo
2023-03-14,CLI-6703,Carne molida,Carnes,3,5.8,17.4,,,E-commerce,
2023/05/20,CLI-6907,Bolsas plásticas,Descartables,12,0.1,1.2,,,Tienda física,Efectivo
2024-09-30,CLI-8464,Helado familiar,Lácteos,3,4.0,12.0,Lili,,Tienda física,Efectivo
2023-08-03,,Pasta de Tomate,Enlatados,6,0.75,4.5,Lili,,Teléfono,Tarjeta débito
2024-02-01,CLI-4470,Jamón de pavo,Embutidos,2,3.2,6.4,Yonny,,E-commerce,Tarjeta débito
2024-01-13,CLI-5967,Bolsas plásticas,Descartables,15,0.1,1.5,Yonny,,E-commerce,Tarjeta crédito
24/04/2024,,Leche entera,Lácteos,5,1.2,6.0,,,Tienda física,Efectivo
2023-07-27,CLI-1339,Leche entera,Lácteos,2,1.2,2.4,,,Tienda física,Efectivo
2024-11-21,,Pasta de Tomate,Enlatados,6,0.75,4.5,Yonny,,Teléfono,
2023-09-11,CLI-3363,Refresco 2L,Bebidas,3,1.1,3.3,,,E-commerce,QR
2023-06-15,CLI-3465,Papas precocinadas,Congelados,4,2.3,9.2,,,E-commerce,Transferencia
2023-05-03,CLI-3494,Yogurt natural,Lácteos,1,0.9,0.9,Lili,,Tienda física,Efectivo
2024-01-04,,Carne molida,Carnes,3,5.8,17.4,,,E-commerce,Tarjeta crédito
2023-05-26,CLI-6006,Jamón de pavo,Embutidos,2,3.2,6.4,,,Tienda física,Tarjeta crédito
2024-04-03,CLI-7666,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,Tarjeta crédito
2023-10-18,CLI-3912,Leche entera,Lácteos,2,1.2,2.4,,,,
2024-04-24,CLI-6399,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Tarjeta crédito
22/12/2023,CLI-4340,Pasta de Tomate,Enlatados,5,0.75,3.75,Lili,,Tienda física,Efectivo
2024-10-19,CLI-9303,Papas precocinadas,Congelados,6,2.3,13.8,Yonny,,Tienda física,Efectivo
2023-08-11,CLI-7272,Refresco 2L,Bebidas,9,1.1,9.9,,,Tienda física,Tarjeta débito
2023-09-11,,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,Tienda física,Efectivo
2024-10-24,,Pasta de Tomate,Enlatados,4,0.75,3.0,,,Tienda física,Tarjeta crédito
2023-09-16,CLI-8640,Carne molida,Carnes,1,5.8,5.8,,,,
2024-07-20,,Pollo entero,Carnes,3,4.5,13.5,Lili,,Teléfono,Tarjeta crédito
19/10/2023,CLI-3927,Helado familiar,Lácteos,1,4.0,4.0,Lili,,Tienda física,Efectivo
2023-05-27,,Refresco 2L,Bebidas,5,1.1,5.5,,,Tienda física,Tarjeta débito
2023-12-30,CLI-6869,Leche entera,Lácteos,2,1.2,2.4,Lili,,Tienda física,Efectivo
2024-04-19,,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Efectivo
2023-11-17,CLI-9483,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Efectivo
2023-10-19,CLI-6452,Bolsas plásticas,Descartables,7,0.1,0.7,Lili,,Tienda física,
2023-08-02,CLI-5040,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Teléfono,QR
2023-08-28,CLI-4165,Refresco 2L,Bebidas,7,1.1,7.7,,,Tienda física,
2024-03-07,,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Tienda física,Tarjeta crédito
05-14-2024,CLI-9403,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Tarjeta débito
10-23-2024,,Pasta de Tomate,Enlatados,6,0.75,4.5,Lili,,Teléfono,Tarjeta crédito
2024-02-17,CLI-8205,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,Efectivo
2023-07-31,CLI-2252,Bolsas plásticas,Descartables,7,0.1,0.7,Yonny,,,
2023-09-21,CLI-9877,Leche entera,Lácteos,3,1.2,3.6,Lili,,Tienda física,Tarjeta débito
18/03/2024,,Carne molida,Carnes,5,5.8,29.0,,,Tienda física,Tarjeta débito
2024-05-22,,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,QR
2024-02-28,CLI-2701,Pasta de Tomate,Enlatados,1,0.75,0.75,,,Teléfono,Transferencia
