fecha,cliente_id,producto,categoria,cantidad,precio_unitario,total,vendedor,region,canal,metodo_pago
2024-07-11,CLI-2056,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Tienda física,Tarjeta crédito
2024-09-10,CLI-6001,Helado familiar,Lácteos,2,4.0,8.0,Lili,,Teléfono,Tarjeta crédito
24/11/2023,CLI-2123,Carne molida,Carnes,2,5.8,11.6,Yonny,,Tienda física,Tarjeta crédito
10-12-2024,,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,Teléfono,Tarjeta crédito
2024-04-13,,Leche entera,Lácteos,2,1.2,2.4,Lili,,E-commerce,Transferencia
22/05/2024,CLI-2277,Pollo entero,Carnes,1,4.5,4.5,Lili,,E-commerce,Tarjeta débito
2024-04-15,CLI-5825,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,E-commerce,Transferencia
2024-11-09,CLI-4986,Carne molida,Carnes,3,5.8,17.4,,,E-commerce,Tarjeta débito
07-09-2024,,Pasta de Tomate,Enlatados,2,0.75,1.5,Yonny,,Teléfono,Tarjeta débito
2023-12-16,CLI-6856,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Teléfono,Tarjeta débito
2023-09-16,CLI-1035,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,Tarjeta débito
2024-08-31,CLI-3065,Bolsas plásticas,Descartables,4,0.1,0.4,,,,Tarjeta crédito
2024-03-30,,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,E-commerce,Efectivo
2024-08-16,CLI-1669,Bolsas plásticas,Descartables,8,0.1,0.8,,,E-commerce,Efectivo
18/11/2024,CLI-4043,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,Tienda física,
15/10/2024,CLI-3821,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Tarjeta crédito
2024/08/30,CLI-4880,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Tarjeta débito
2023-09-01,CLI-8492,Pasta de Tomate,Enlatados,4,0.75,3.0,Yonny,,Tienda física,Efectivo
09/08/2024,CLI-3999,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Tarjeta crédito
2024-10-22,CLI-1828,Carne molida,Carnes,1,5.8,5.8,Yonny,,Teléfono,
05/07/2023,CLI-9920,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,
05-31-2024,CLI-8525,Refresco 2L,Bebidas,3,1.1,3.3,Lili,,Tienda física,QR
2023-07-15,,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,Teléfono,Tarjeta débito
2023-05-16,CLI-3229,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,E-commerce,Transferencia
2024-08-06,CLI-3131,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,Efectivo
2024/06/15,CLI-9928,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,Transferencia
2024-10-16,CLI-8721,Bolsas plásticas,Descartables,6,0.1,0.6,,,Teléfono,Tarjeta crédito
2023-12-30,CLI-1112,Bolsas plásticas,Descartables,4,0.1,0.4,Lili,,Tienda física,Efectivo
2023-12-15,CLI-8696,Pasta de Tomate,Enlatados,5,0.75,3.75,Yonny,,Tienda física,Efectivo
2024-03-06,,Leche entera,Lácteos,4,1.2,4.8,Yonny,,Tienda física,Transferencia
2023-12-30,CLI-3607,Leche entera,Lácteos,1,1.2,1.2,Yonny,,E-commerce,Transferencia
2023-06-23,CLI-5257,Helado familiar,Lácteos,3,4.0,12.0,,,,Tarjeta débito
2024-09-26,CLI-1219,Jamón de pavo,Embutidos,1,3.2,3.2,,,E-commerce,Transferencia
2023-03-04,CLI-3950,Pasta de Tomate,Enlatados,5,0.75,3.75,Lili,,Tienda física,Tarjeta crédito
2024-03-06,,Yogurt natural,Lácteos,1,0.9,0.9,Lili,,Tienda física,Tarjeta débito
2024-05-24,,Refresco 2L,Bebidas,2,1.1,2.2,Yonny,,Teléfono,Efectivo
2024-06-21,,Leche entera,Lácteos,1,1.2,1.2,Yonny,,Teléfono,
07/09/2023,CLI-5588,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,Teléfono,QR
2023-03-18,,Pollo entero,Carnes,1,4.5,4.5,Lili,,Teléfono,Tarjeta crédito
04/11/2023,CLI-5287,Refresco 2L,Bebidas,1,1.1,1.1,,,Teléfono,Efectivo
2023-12-22,,Pasta de Tomate,Enlatados,4,0.75,3.0,Yonny,,Tienda física,
2024-10-31,CLI-2322,Pasta de Tomate,Enlatados,3,0.75,2.25,,,,Tarjeta crédito
2023/08/05,CLI-3433,Leche entera,Lácteos,2,1.2,2.4,,,Teléfono,Tarjeta crédito
01-08-2024,CLI-5890,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Teléfono,Transferencia
2023/05/10,CLI-9357,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,
2024-03-30,,Refresco 2L,Bebidas,1,1.1,1.1,,,Teléfono,Tarjeta débito
2024-03-30,CLI-7108,Leche entera,Lácteos,1,1.2,1.2,Lili,,Teléfono,QR
2023-08-14,CLI-9787,Pollo entero,Carnes,1,4.5,4.5,,,,Efectivo
2024-11-30,CLI-9320,Bolsas plásticas,Descartables,6,0.1,0.6,,,Teléfono,Tarjeta débito
29/06/2024,,Leche entera,Lácteos,2,1.2,2.4,Lili,,Teléfono,Efectivo
2024-08-14,CLI-3999,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Teléfono,Transferencia
2024-07-10,CLI-5003,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,Efectivo
2023-12-30,CLI-4061,Leche entera,Lácteos,2,1.2,2.4,,,E-commerce,Tarjeta crédito
2024-08-21,,Leche entera,Lácteos,4,1.2,4.8,,,Tienda física,
2024-11-07,,Bolsas plásticas,Descartables,12,0.1,1.2,,,Teléfono,Efectivo
2024-11-23,,Yogurt natural,Lácteos,3,0.9,2.7,,,,QR
2023/03/04,CLI-8433,Pasta de Tomate,Enlatados,2,0.75,1.5,,,E-commerce,QR
2023-07-29,,Leche entera,Lácteos,6,1.2,7.2,Yonny,,Tienda física,
11/03/2023,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Efectivo
2023-11-02,CLI-6766,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,E-commerce,Transferencia
07/09/2023,CLI-9573,Pasta de Tomate,Enlatados,4,0.75,3.0,Lili,,E-commerce,Transferencia
08-31-2023,CLI-7672,Refresco 2L,Bebidas,1,1.1,1.1,Yonny,,E-commerce,QR
2023-12-30,CLI-6790,Yogurt natural,Lácteos,2,0.9,1.8,Yonny,,Teléfono,Transferencia
2024-09-14,CLI-1753,Jamón de pavo,Embutidos,1,3.2,3.2,,,,
26/06/2024,CLI-3165,Bolsas plásticas,Descartables,9,0.1,0.9,Yonny,,Teléfono,Tarjeta débito
2024-08-31,CLI-1851,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,E-commerce,Transferencia
01/08/2024,CLI-6053,Refresco 2L,Bebidas,4,1.1,4.4,Yonny,,E-commerce,QR
2024-02-10,CLI-6801,Leche entera,Lácteos,1,1.2,1.2,Yonny,,E-commerce,
29/04/2023,CLI-1394,Carne molida,Carnes,1,5.8,5.8,Lili,,Teléfono,Efectivo
2023-08-31,CLI-5841,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,Tienda física,QR
2023-08-08,,Bolsas plásticas,Descartables,7,0.1,0.7,,,Teléfono,Efectivo
2024-03-16,CLI-4478,Refresco 2L,Bebidas,2,1.1,2.2,,,E-commerce,QR
2024-09-14,,Carne molida,Carnes,1,5.8,5.8,Lili,,E-commerce,Efectivo
2024-11-14,CLI-3918,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Teléfono,Transferencia
05-16-2024,,Refresco 2L,Bebidas,3,1.1,3.3,,,Tienda física,QR
2023-12-30,CLI-7992,Carne molida,Carnes,2,5.8,11.6,,,Tienda física,Efectivo
2023-07-19,,Bolsas plásticas,Descartables,11,0.1,1.1,Yonny,,E-commerce,
2024-07-10,,Leche entera,Lácteos,5,1.2,6.0,Yonny,,Tienda física,Tarjeta crédito
2023-11-15,,Pasta de Tomate,Enlatados,3,0.75,2.25,,,Tienda física,
2023-12-04,CLI-3625,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,QR
27/05/2023,CLI-5733,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,E-commerce,Efectivo
2024-06-29,,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,Tienda física,Efectivo
2023-07-15,,Pollo entero,Carnes,1,4.5,4.5,,,Tienda física,Tarjeta débito
14/10/2023,,Jamón de pavo,Embutidos,2,3.2,6.4,Lili,,E-commerce,Tarjeta crédito
2023-04-15,CLI-9209,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,Tienda física,Tarjeta crédito
2023-05-08,CLI-3587,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Teléfono,Transferencia
11-30-2023,,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Teléfono,Tarjeta débito
2024-05-31,,Refresco 2L,Bebidas,3,1.1,3.3,,,E-commerce,Tarjeta débito
04/10/2024,CLI-4835,Leche entera,Lácteos,5,1.2,6.0,Lili,,E-commerce,QR
2023-10-16,,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,E-commerce,Efectivo
07-29-2023,,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,QR
2023-05-06,CLI-9378,Yogurt natural,Lácteos,4,0.9,3.6,,,Tienda física,Transferencia
2024-03-15,CLI-9443,Bolsas plásticas,Descartables,6,0.1,0.6,,,Teléfono,Transferencia
2024-03-16,CLI-9679,Jamón de pavo,Embutidos,2,3.2,6.4,Lili,,Teléfono,Tarjeta débito
2024-01-27,CLI-9428,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,E-commerce,Tarjeta débito
20/10/2023,,Bolsas plásticas,Descartables,12,0.1,1.2,,,E-commerce,Tarjeta crédito
2023-05-16,,Jamón de pavo,Embutidos,2,3.2,6.4,,,Teléfono,
2024-06-29,CLI-3815,Leche entera,Lácteos,3,1.2,3.6,,,Teléfono,Transferencia
2023-09-23,CLI-3333,Bolsas plásticas,Descartables,8,0.1,0.8,Yonny,,Teléfono,Tarjeta crédito
2023-05-16,CLI-5435,Yogurt natural,Lácteos,2,0.9,1.8,,,Tienda física,Tarjeta crédito
12-30-2023,CLI-6464,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,Transferencia
2023-04-01,,Bolsas plásticas,Descartables,10,0.1,1.0,,,Teléfono,Tarjeta crédito
2023-07-19,CLI-1680,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Tarjeta débito
2024-11-15,CLI-6460,Refresco 2L,Bebidas,1,1.1,1.1,,,Tienda física,QR
2024-11-30,CLI-6072,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,Tienda física,
24/08/2024,CLI-8360,Helado familiar,Lácteos,1,4.0,4.0,,,Tienda física,Efectivo
2024/06/29,,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,QR
2023-09-29,CLI-2217,Yogurt natural,Lácteos,4,0.9,3.6,Yonny,,E-commerce,Tarjeta débito
12-16-2023,,Leche entera,Lácteos,2,1.2,2.4,,,Tienda física,
09-16-2024,,Bolsas plásticas,Descartables,6,0.1,0.6,,,Tienda física,Tarjeta crédito
2023-06-01,,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,QR
2024-11-07,CLI-7430,Carne molida,Carnes,3,5.8,17.4,,,Teléfono,Efectivo
2023-12-26,CLI-6723,Pollo entero,Carnes,2,4.5,9.0,,,Teléfono,QR
2024-10-14,,Yogurt natural,Lácteos,4,0.9,3.6,Yonny,,Teléfono,Tarjeta débito
07/08/2023,,Papas precocinadas,Congelados,2,2.3,4.6,,,Teléfono,Tarjeta débito
2023-03-10,CLI-7853,Papas precocinadas,Congelados,2,2.3,4.6,Yonny,,E-commerce,
2023-09-02,CLI-1074,Carne molida,Carnes,1,5.8,5.8,,,E-commerce,Tarjeta crédito
2023-04-03,,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,Efectivo
04-24-2023,CLI-7212,Jamón de pavo,Embutidos,3,3.2,9.6,Yonny,,E-commerce,Efectivo
2024-09-16,CLI-2828,Bolsas plásticas,Descartables,7,0.1,0.7,Lili,,Teléfono,Tarjeta débito
2024-06-13,,Bolsas plásticas,Descartables,14,0.1,1.4,,,Tienda física,Tarjeta crédito
2024-11-30,,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Tienda física,Tarjeta débito
2023-09-30,,Bolsas plásticas,Descartables,6,0.1,0.6,Yonny,,Tienda física,QR
16/03/2024,CLI-8876,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Tarjeta débito
09-14-2024,CLI-9954,Helado familiar,Lácteos,3,4.0,12.0,Yonny,,Teléfono,Efectivo
2024-04-13,,Yogurt natural,Lácteos,3,0.9,2.7,Lili,,E-commerce,Tarjeta débito
10-14-2023,CLI-6926,Pollo entero,Carnes,1,4.5,4.5,,,,Transferencia
2023-08-05,CLI-4264,Pollo entero,Carnes,1,4.5,4.5,Yonny,,E-commerce,
2024-01-16,CLI-8614,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,Efectivo
07/06/2024,CLI-5552,Carne molida,Carnes,1,5.8,5.8,Yonny,,Tienda física,Transferencia
2024-05-23,CLI-3383,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,QR
27/05/2024,CLI-4622,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,E-commerce,Tarjeta débito
2024-04-12,CLI-7420,Refresco 2L,Bebidas,5,1.1,5.5,,,E-commerce,Tarjeta crédito
2023-03-30,CLI-8431,Leche entera,Lácteos,8,1.2,9.6,Yonny,,Tienda física,Tarjeta débito
2023-09-23,CLI-7414,Pollo entero,Carnes,1,4.5,4.5,Lili,,Tienda física,Efectivo
14/09/2024,CLI-4779,Yogurt natural,Lácteos,3,0.9,2.7,Lili,,Teléfono,Efectivo
2023-09-30,CLI-5271,Yogurt natural,Lácteos,4,0.9,3.6,Yonny,,Tienda física,Tarjeta crédito
2024-08-17,,Yogurt natural,Lácteos,1,0.9,0.9,Yonny,,E-commerce,Efectivo
20/11/2024,CLI-7061,Carne molida,Carnes,3,5.8,17.4,,,Teléfono,Tarjeta crédito
06/05/2023,CLI-9623,Pasta de Tomate,Enlatados,1,0.75,0.75,,,Tienda física,QR
2023-08-15,CLI-8861,Jamón de pavo,Embutidos,2,3.2,6.4,Lili,,Tienda física,Efectivo
2024-09-05,CLI-2515,Pasta de Tomate,Enlatados,1,0.75,0.75,,,E-commerce,Efectivo
2023-05-26,CLI-7881,Refresco 2L,Bebidas,2,1.1,2.2,,,Teléfono,Tarjeta crédito
23/12/2023,CLI-7171,Carne molida,Carnes,1,5.8,5.8,Yonny,,Teléfono,Transferencia
2024/03/09,CLI-9322,Papas precocinadas,Congelados,1,2.3,2.3,,,Teléfono,Tarjeta crédito
2024-06-08,,Pasta de Tomate,Enlatados,6,0.75,4.5,Yonny,,Tienda física,QR
26/12/2023,CLI-5379,Pasta de Tomate,Enlatados,2,0.75,1.5,,,E-commerce,Tarjeta crédito
31/05/2024,CLI-6446,Pasta de Tomate,Enlatados,2,0.75,1.5,,,Tienda física,Transferencia
2024-01-22,CLI-3291,Jamón de pavo,Embutidos,1,3.2,3.2,,,Teléfono,Transferencia
2023-06-28,,Jamón de pavo,Embutidos,1,3.2,3.2,,,Tienda física,Tarjeta débito
2023-07-14,CLI-6001,Refresco 2L,Bebidas,2,1.1,2.2,,,E-commerce,Efectivo
14/02/2024,CLI-3802,Bolsas plásticas,Descartables,13,0.1,1.3,,,Teléfono,Tarjeta crédito
2024-03-09,,Refresco 2L,Bebidas,3,1.1,3.3,Lili,,Teléfono,QR
07-15-2023,CLI-6358,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,Tienda física,
2023-04-29,,Pasta de Tomate,Enlatados,2,0.75,1.5,Lili,,Teléfono,
2023-03-24,,Papas precocinadas,Congelados,2,2.3,4.6,Lili,,Teléfono,Tarjeta crédito
30/03/2024,,Yogurt natural,Lácteos,6,0.9,5.4,,,Teléfono,Tarjeta crédito
2024-06-10,CLI-8470,Bolsas plásticas,Descartables,7,0.1,0.7,Yonny,,Teléfono,Transferencia
10/09/2024,CLI-6181,Leche entera,Lácteos,1,1.2,1.2,,,Tienda física,QR
2024-01-18,CLI-7208,Papas precocinadas,Congelados,4,2.3,9.2,,,Tienda física,Tarjeta débito
2023-04-29,CLI-3583,Bolsas plásticas,Descartables,4,0.1,0.4,,,Teléfono,QR
2023/03/03,,Leche entera,Lácteos,1,1.2,1.2,Lili,,Tienda física,QR
2023-05-15,CLI-7578,Pasta de Tomate,Enlatados,2,0.75,1.5,Yonny,,Tienda física,Efectivo
2024-11-15,,Refresco 2L,Bebidas,5,1.1,5.5,Yonny,,,QR
2023-12-15,CLI-8909,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,Tarjeta débito
2023-04-15,CLI-3627,Leche entera,Lácteos,1,1.2,1.2,,,E-commerce,Tarjeta débito
2023-06-20,CLI-9659,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,Teléfono,QR
2023-09-30,,Refresco 2L,Bebidas,3,1.1,3.3,Lili,,E-commerce,QR
2023-05-20,CLI-4297,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,Tarjeta crédito
2023-10-14,CLI-6731,Yogurt natural,Lácteos,4,0.9,3.6,Lili,,,Efectivo
08-24-2024,,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,Tarjeta crédito
08-16-2024,CLI-6355,Carne molida,Carnes,2,5.8,11.6,Lili,,E-commerce,
06-09-2023,CLI-5665,Bolsas plásticas,Descartables,11,0.1,1.1,,,E-commerce,Tarjeta crédito
2024-06-15,,Pasta de Tomate,Enlatados,2,0.75,1.5,,,E-commerce,Efectivo
2024-07-30,CLI-6975,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,
2023/03/28,CLI-2219,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Tienda física,Efectivo
2024-03-09,CLI-6196,Bolsas plásticas,Descartables,10,0.1,1.0,Lili,,E-commerce,QR
14/06/2024,,Leche entera,Lácteos,2,1.2,2.4,Lili,,Teléfono,Efectivo
2024-09-06,,Bolsas plásticas,Descartables,11,0.1,1.1,,,E-commerce,Transferencia
2024-10-30,CLI-8131,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Tarjeta crédito
2023-04-18,CLI-7049,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Tarjeta débito
11-10-2023,CLI-9749,Leche entera,Lácteos,3,1.2,3.6,Yonny,,Tienda física,Transferencia
10-14-2023,CLI-4809,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,QR
2023-11-28,CLI-9295,Helado familiar,Lácteos,2,4.0,8.0,,,,Tarjeta crédito
04-26-2023,CLI-1760,Bolsas plásticas,Descartables,10,0.1,1.0,,,,QR
2023-10-25,CLI-6703,Carne molida,Carnes,1,5.8,5.8,Lili,,Teléfono,QR
2024-11-14,CLI-8852,Pollo entero,Carnes,2,4.5,9.0,Yonny,,Teléfono,Tarjeta crédito
19/03/2024,CLI-3096,Yogurt natural,Lácteos,3,0.9,2.7,Yonny,,Tienda física,Tarjeta débito
2024-06-22,CLI-3635,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,E-commerce,
2023-06-29,CLI-7819,Papas precocinadas,Congelados,1,2.3,2.3,,,Tienda física,
11/05/2024,,Carne molida,Carnes,1,5.8,5.8,,,Teléfono,QR
06-17-2023,,Leche entera,Lácteos,5,1.2,6.0,,,Teléfono,
2024-11-30,CLI-2384,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,E-commerce,QR
2024-10-29,CLI-2468,Bolsas plásticas,Descartables,7,0.1,0.7,Yonny,,Teléfono,Tarjeta crédito
2024-01-24,,Leche entera,Lácteos,1,1.2,1.2,Lili,,Teléfono,Efectivo
2024-02-20,CLI-6851,Bolsas plásticas,Descartables,12,0.1,1.2,Yonny,,E-commerce,QR
2023-04-17,,Bolsas plásticas,Descartables,3,0.1,0.3,Yonny,,Tienda física,
2023-03-04,,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,Teléfono,
2023/07/15,CLI-8221,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,Tarjeta débito
2024-06-27,CLI-9652,Refresco 2L,Bebidas,3,1.1,3.3,Yonny,,Tienda física,Tarjeta crédito
09/12/2023,CLI-1855,Papas precocinadas,Congelados,3,2.3,6.9,,,Tienda física,QR
05-29-2023,CLI-6571,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,Tarjeta crédito
2024-05-10,,Refresco 2L,Bebidas,4,1.1,4.4,Lili,,Teléfono,Efectivo
2023-03-10,CLI-2133,Papas precocinadas,Congelados,5,2.3,11.5,,,Teléfono,
29/11/2024,,Refresco 2L,Bebidas,5,1.1,5.5,Yonny,,E-commerce,Transferencia
2023-12-04,,Bolsas plásticas,Descartables,7,0.1,0.7,Lili,,E-commerce,Tarjeta crédito
2023-07-12,CLI-8121,Papas precocinadas,Congelados,2,2.3,4.6,,,Teléfono,Tarjeta crédito
2023-04-26,CLI-4538,Refresco 2L,Bebidas,1,1.1,1.1,Lili,,E-commerce,Tarjeta crédito
2023/04/15,CLI-7068,Yogurt natural,Lácteos,1,0.9,0.9,Lili,,E-commerce,Transferencia
2023-07-29,CLI-5172,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Tarjeta crédito
06-15-2024,CLI-7965,Papas precocinadas,Congelados,1,2.3,2.3,Lili,,Teléfono,Tarjeta crédito
11/09/2024,CLI-4040,Helado familiar,Lácteos,1,4.0,4.0,,,E-commerce,
2024-09-14,CLI-3575,Jamón de pavo,Embutidos,3,3.2,9.6,,,Tienda física,Efectivo
10-12-2023,CLI-5368,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Tarjeta débito
2023-10-14,,Refresco 2L,Bebidas,4,1.1,4.4,,,E-commerce,Efectivo
2024/08/02,CLI-8572,Leche entera,Lácteos,6,1.2,7.2,Yonny,,,Tarjeta débito
2023-07-05,CLI-4994,Jamón de pavo,Embutidos,1,3.2,3.2,Yonny,,E-commerce,Tarjeta crédito
03-30-2023,CLI-3087,Refresco 2L,Bebidas,1,1.1,1.1,,,Teléfono,QR
2023-06-09,CLI-9274,Papas precocinadas,Congelados,1,2.3,2.3,Lili,,Teléfono,Tarjeta débito
2023-10-04,CLI-1747,Yogurt natural,Lácteos,4,0.9,3.6,,,Teléfono,Transferencia
2024-01-01,CLI-2573,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,,Tarjeta débito
2024-01-06,CLI-6456,Bolsas plásticas,Descartables,5,0.1,0.5,Yonny,,Teléfono,Efectivo
2024/03/19,CLI-9538,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,Tienda física,
2024-04-03,,Yogurt natural,Lácteos,3,0.9,2.7,Yonny,,Teléfono,QR
29/07/2023,CLI-9767,Refresco 2L,Bebidas,1,1.1,1.1,Yonny,,Tienda física,Transferencia
2023-04-28,CLI-9709,Bolsas plásticas,Descartables,6,0.1,0.6,Yonny,,Tienda física,Transferencia
09-30-2023,CLI-5353,Carne molida,Carnes,1,5.8,5.8,Yonny,,Teléfono,Transferencia
2024-08-14,CLI-3739,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Tienda física,Transferencia
2023-10-27,,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,E-commerce,Tarjeta débito
2023-09-30,CLI-7282,Bolsas plásticas,Descartables,3,0.1,0.3,Yonny,,E-commerce,Tarjeta débito
2024/06/14,CLI-9426,Bolsas plásticas,Descartables,13,0.1,1.3,Lili,,E-commerce,Efectivo
12/10/2023,CLI-1774,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,Teléfono,QR
2024-04-30,CLI-3045,Pasta de Tomate,Enlatados,4,0.75,3.0,,,E-commerce,QR
2024-08-31,CLI-7171,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,Tienda física,Tarjeta débito
2024-09-30,CLI-8797,Bolsas plásticas,Descartables,5,0.1,0.5,,,Teléfono,QR
10-04-2023,CLI-4542,Jamón de pavo,Embutidos,1,3.2,3.2,Lili,,Teléfono,Transferencia
2024-01-01,CLI-9439,Refresco 2L,Bebidas,4,1.1,4.4,,,Teléfono,
2023-12-16,,Papas precocinadas,Congelados,1,2.3,2.3,Yonny,,E-commerce,Tarjeta débito
11-08-2024,,Pollo entero,Carnes,1,4.5,4.5,Yonny,,Tienda física,Transferencia
2024-09-20,,Refresco 2L,Bebidas,2,1.1,2.2,,,Teléfono,Efectivo
2024-10-17,CLI-5194,Bolsas plásticas,Descartables,9,0.1,0.9,Lili,,Tienda física,Efectivo
2024-02-21,,Yogurt natural,Lácteos,3,0.9,2.7,Lili,,Tienda física,QR
2023-03-23,CLI-4506,Refresco 2L,Bebidas,2,1.1,2.2,,,Teléfono,Tarjeta crédito
2023-03-13,,Carne molida,Carnes,1,5.8,5.8,Lili,,E-commerce,Efectivo
2024-08-01,CLI-4685,Pollo entero,Carnes,1,4.5,4.5,,,Teléfono,Transferencia
04-08-2023,,Pollo entero,Carnes,1,4.5,4.5,,,E-commerce,
2024/08/27,,Leche entera,Lácteos,2,1.2,2.4,,,Teléfono,QR
2023-09-16,CLI-2927,Bolsas plásticas,Descartables,3,0.1,0.3,Lili,,E-commerce,QR
06-07-2024,CLI-2217,Papas precocinadas,Congelados,2,2.3,4.6,,,Teléfono,Efectivo
2023-09-04,CLI-2181,Papas precocinadas,Congelados,4,2.3,9.2,,,Tienda física,
2024-11-16,,Papas precocinadas,Congelados,5,2.3,11.5,Yonny,,Tienda física,QR
2023-04-27,CLI-2944,Pollo entero,Carnes,2,4.5,9.0,Lili,,E-commerce,
2024-04-25,CLI-3600,Leche entera,Lácteos,2,1.2,2.4,,,,Tarjeta débito
2024-08-12,CLI-8747,Pasta de Tomate,Enlatados,3,0.75,2.25,Yonny,,,Tarjeta débito
14/10/2023,CLI-6905,Papas precocinadas,Congelados,3,2.3,6.9,Lili,,Teléfono,Tarjeta crédito
2024-02-07,CLI-3310,Carne molida,Carnes,1,5.8,5.8,,,Tienda física,Tarjeta crédito
2023-11-04,CLI-4072,Bolsas plásticas,Descartables,6,0.1,0.6,,,Teléfono,Tarjeta crédito
2023-09-30,CLI-9495,Pasta de Tomate,Enlatados,1,0.75,0.75,Lili,,Teléfono,Tarjeta débito
2023-05-20,CLI-4384,Helado familiar,Lácteos,1,4.0,4.0,Yonny,,Teléfono,Transferencia
2023-10-27,CLI-8179,Bolsas plásticas,Descartables,3,0.1,0.3,,,E-commerce,Tarjeta crédito
2024-11-28,CLI-5353,Pasta de Tomate,Enlatados,1,0.75,0.75,Yonny,,E-commerce,Tarjeta débito
2024-04-26,,Bolsas plásticas,Descartables,10,0.1,1.0,Yonny,,Tienda física,Transferencia
2023-06-29,CLI-9539,Leche entera,Lácteos,2,1.2,2.4,Yonny,,Teléfono,Transferencia
2024/05/15,CLI-6326,Pollo entero,Carnes,1,4.5,4.5,Lili,,Teléfono,Efectivo
2023-11-20,,Carne molida,Carnes,1,5.8,5.8,Lili,,Tienda física,QR
12-16-2023,,Yogurt natural,Lácteos,8,0.9,7.2,Yonny,,E-commerce,QR
04-06-2023,CLI-2320,Refresco 2L,Bebidas,2,1.1,2.2,,,Tienda física,Efectivo
02-01-2024,,Pasta de Tomate,Enlatados,4,0.75,3.0,Yonny,,E-commerce,Tarjeta crédito
2023-07-27,,Yogurt natural,Lácteos,4,0.9,3.6,Lili,,E-commerce,
29/12/2023,CLI-8602,Leche entera,Lácteos,1,1.2,1.2,,,Teléfono,Efectivo
