fecha,cliente_id,producto,categoria,cantidad,precio_unitario,total,vendedor,region,canal,metodo_pago
2023-09-30,CLI-1276,Jamón de pavo,Embutidos,1,3.15,3.15,Carlos Ruiz,Centro,E-commerce,Transferencia
2024-11-24,,Jamón de pavo,Embutidos,1,3.18,3.18,,Oeste,E-commerce,QR
19/07/2023,CLI-3106,Bolsas plásticas,Descartables,8,0.1,0.8,,Norte,Teléfono,
15/09/2024,CLI-2731,Pasta de Tomate,Enlatados,3,0.77,2.31,Ana López,Centro,Teléfono,Tarjeta crédito
09-10-2023,CLI-4967,Leche entera,Lácteos,1,1.23,1.23,,Oeste,Tienda física,Tarjeta débito
13/07/2023,CLI-1675,Carne molida,Carnes,3,5.8,17.4,María Gómez,Oeste,E-commerce,Tarjeta crédito
2024-10-05,CLI-1653,Pasta de Tomate,Enlatados,4,0.75,3.0,Pedro Díaz,,Teléfono,QR
2023-08-07,CLI-1899,Bolsas plásticas,Descartables,10,0.1,1.0,Ana López,Este,Tienda física,QR
04-16-2023,CLI-4339,Bolsas plásticas,Descartables,8,0.1,0.8,,Centro,Tienda física,
2024-11-16,,Bolsas plásticas,Descartables,6,0.1,0.6,María Gómez,Norte,,Tarjeta crédito
2023-03-10,CLI-5106,Bolsas plásticas,Descartables,7,0.1,0.7,Laura Torres,Centro,Teléfono,Tarjeta débito
05-15-2023,CLI-1795,Yogurt natural,Lácteos,3,0.91,2.73,María Gómez,Centro,E-commerce,Efectivo
2023-10-07,CLI-5816,Refresco 2L,Bebidas,1,1.12,1.12,Laura Torres,Norte,E-commerce,Tarjeta débito
2024-04-20,CLI-1354,Bolsas plásticas,Descartables,19,0.1,1.9,Laura Torres,Oeste,E-commerce,
2024-05-05,CLI-6615,Carne molida,Carnes,1,5.8,5.8,Ana López,Sur,Tienda física,Tarjeta débito
08-06-2024,,Pollo entero,Carnes,2,4.57,9.14,Carlos Ruiz,Sur,Teléfono,QR
2023-11-27,,Refresco 2L,Bebidas,2,1.11,2.22,Pedro Díaz,Oeste,Teléfono,Tarjeta débito
07-31-2023,,Leche entera,Lácteos,2,1.19,2.38,María Gómez,Norte,Tienda física,Tarjeta débito
19/09/2023,CLI-9117,Pasta de Tomate,Enlatados,4,0.72,2.88,,Norte,Teléfono,QR
2023-03-26,CLI-6249,Refresco 2L,Bebidas,1,1.09,1.09,Ana López,Norte,Tienda física,Transferencia
2024-10-11,,Helado familiar,Lácteos,3,4.02,12.06,Laura Torres,Sur,E-commerce,Tarjeta débito
2023/05/01,,Carne molida,Carnes,1,5.71,5.71,Pedro Díaz,Centro,Teléfono,QR
2023-10-23,,Leche entera,Lácteos,2,1.18,2.36,,Centro,Tienda física,Tarjeta débito
27/08/2024,,Carne molida,Carnes,1,5.62,5.62,María Gómez,Oeste,Tienda física,Efectivo
2023-06-30,CLI-6164,Pasta de Tomate,Enlatados,1,0.76,0.76,Laura Torres,Sur,Teléfono,Transferencia
2023-06-27,CLI-9879,Bolsas plásticas,Descartables,10,0.1,1.0,,Oeste,Teléfono,QR
2024-04-01,CLI-2504,Jamón de pavo,Embutidos,4,3.26,13.04,María Gómez,Oeste,Teléfono,Tarjeta crédito
2024-02-29,,Leche entera,Lácteos,3,1.14,3.42,Pedro Díaz,Oeste,Tienda física,Tarjeta débito
2024-07-26,CLI-1699,Refresco 2L,Bebidas,1,1.07,1.07,Carlos Ruiz,Sur,E-commerce,Tarjeta débito
07-30-2023,CLI-3540,Pasta de Tomate,Enlatados,1,0.73,0.73,,Oeste,Teléfono,Transferencia
2024-04-06,,Jamón de pavo,Embutidos,1,3.3,3.3,,Este,Teléfono,Efectivo
2023-06-20,CLI-4332,Jamón de pavo,Embutidos,2,3.09,6.18,,Centro,Tienda física,Tarjeta débito
2024-07-21,,Carne molida,Carnes,2,5.72,11.44,Laura Torres,,Teléfono,QR
2023-04-23,,Jamón de pavo,Embutidos,2,3.3,6.6,Pedro Díaz,Norte,Tienda física,Tarjeta débito
2023-11-11,CLI-2829,Yogurt natural,Lácteos,3,0.89,2.67,,Oeste,E-commerce,Transferencia
25/02/2024,CLI-1510,Refresco 2L,Bebidas,3,1.1,3.3,Pedro Díaz,Oeste,Teléfono,Efectivo
31/08/2024,CLI-7796,Helado familiar,Lácteos,1,3.99,3.99,Laura Torres,Sur,E-commerce,Tarjeta débito
04-28-2023,,Papas precocinadas,Congelados,1,2.25,2.25,María Gómez,Norte,E-commerce,QR
2024-04-21,,Pasta de Tomate,Enlatados,4,0.74,2.96,Ana López,Este,Tienda física,Efectivo
2023-10-20,,Carne molida,Carnes,1,5.7,5.7,María Gómez,Este,Tienda física,Transferencia
2023-10-01,CLI-5356,Refresco 2L,Bebidas,6,1.12,6.72,Laura Torres,Norte,E-commerce,Tarjeta débito
2023-04-07,CLI-5691,Papas precocinadas,Congelados,2,2.28,4.56,Carlos Ruiz,Sur,Tienda física,Tarjeta crédito
2023-05-15,,Yogurt natural,Lácteos,3,0.93,2.79,Laura Torres,Oeste,E-commerce,
29/08/2024,,Pollo entero,Carnes,1,4.49,4.49,Pedro Díaz,Este,Tienda física,
2024-06-24,CLI-4499,Pasta de Tomate,Enlatados,6,0.75,4.5,Ana López,Este,Teléfono,
2023-12-08,CLI-5018,Yogurt natural,Lácteos,3,0.91,2.73,,Este,Teléfono,Tarjeta crédito
21/11/2024,CLI-2991,Yogurt natural,Lácteos,1,0.9,0.9,Ana López,Norte,E-commerce,Efectivo
26/12/2023,,Leche entera,Lácteos,5,1.25,6.25,Laura Torres,Centro,E-commerce,Efectivo
2023-03-17,,Jamón de pavo,Embutidos,1,3.08,3.08,Ana López,Centro,Tienda física,Efectivo
2023-10-09,CLI-4907,Refresco 2L,Bebidas,5,1.13,5.65,,Este,E-commerce,Transferencia
2024-08-30,CLI-6667,Leche entera,Lácteos,1,1.2,1.2,Carlos Ruiz,Norte,Teléfono,Tarjeta crédito
30/09/2024,CLI-1845,Papas precocinadas,Congelados,1,2.31,2.31,María Gómez,Este,Tienda física,Transferencia
2023-12-02,CLI-7823,Yogurt natural,Lácteos,1,0.91,0.91,Ana López,Norte,,Tarjeta crédito
10-26-2023,CLI-9797,Pollo entero,Carnes,2,4.47,8.94,Carlos Ruiz,Sur,Teléfono,Tarjeta crédito
2024-11-10,CLI-9688,Leche entera,Lácteos,2,1.2,2.4,Pedro Díaz,Oeste,E-commerce,Tarjeta débito
2023-08-25,CLI-9436,Pollo entero,Carnes,3,4.39,13.17,María Gómez,Oeste,E-commerce,
2024-09-04,CLI-5485,Yogurt natural,Lácteos,2,0.88,1.76,Pedro Díaz,Centro,Tienda física,QR
2023-09-15,,Leche entera,Lácteos,3,1.17,3.51,María Gómez,Este,Tienda física,Transferencia
2024-04-29,,Pollo entero,Carnes,1,4.38,4.38,Carlos Ruiz,Norte,E-commerce,
2023/09/20,CLI-3437,Leche entera,Lácteos,3,1.17,3.51,Pedro Díaz,Sur,,QR
10-08-2023,,Pasta de Tomate,Enlatados,1,0.77,0.77,,Oeste,Teléfono,Transferencia
2023-03-25,CLI-9832,Carne molida,Carnes,2,5.49,10.98,Laura Torres,Centro,Tienda física,Transferencia
2024-01-04,,Leche entera,Lácteos,2,1.2,2.4,María Gómez,Sur,E-commerce,Efectivo
07-31-2024,,Refresco 2L,Bebidas,5,1.12,5.6,Pedro Díaz,Oeste,Tienda física,Efectivo
2024-01-27,CLI-3087,Yogurt natural,Lácteos,6,0.91,5.46,Ana López,Sur,E-commerce,
2024-07-05,CLI-2309,Leche entera,Lácteos,1,1.18,1.18,Laura Torres,Sur,Teléfono,QR
2024-01-22,,Carne molida,Carnes,1,5.93,5.93,Ana López,Centro,Tienda física,Tarjeta débito
08-07-2023,,Papas precocinadas,Congelados,1,2.44,2.44,,Este,Tienda física,QR
2023-05-03,CLI-9757,Jamón de pavo,Embutidos,1,3.33,3.33,Laura Torres,Oeste,Tienda física,
2023-03-11,CLI-2855,Bolsas plásticas,Descartables,3,0.11,0.33,María Gómez,Sur,Teléfono,QR
06/06/2024,CLI-9846,Leche entera,Lácteos,1,1.19,1.19,Ana López,Sur,Tienda física,Transferencia
2024-11-01,,Pasta de Tomate,Enlatados,3,0.74,2.22,Laura Torres,Oeste,Teléfono,Tarjeta débito
22/07/2023,CLI-7515,Yogurt natural,Lácteos,2,0.88,1.76,Carlos Ruiz,Este,Tienda física,Tarjeta débito
06-16-2024,CLI-6747,Papas precocinadas,Congelados,1,2.29,2.29,Laura Torres,Norte,Teléfono,Tarjeta crédito
2023-06-07,,Pollo entero,Carnes,1,4.4,4.4,,Este,,Tarjeta débito
2024-11-13,CLI-2410,Jamón de pavo,Embutidos,1,3.24,3.24,Carlos Ruiz,Centro,Teléfono,Efectivo
14/06/2023,,Refresco 2L,Bebidas,5,1.12,5.6,Laura Torres,Norte,E-commerce,Tarjeta débito
2024-06-05,,Leche entera,Lácteos,1,1.21,1.21,,Este,Teléfono,Tarjeta crédito
13/05/2024,CLI-5083,Leche entera,Lácteos,1,1.18,1.18,Ana López,Este,E-commerce,Efectivo
2024-05-15,,Papas precocinadas,Congelados,3,2.26,6.78,,Este,E-commerce,Transferencia
2023-07-31,CLI-3146,Refresco 2L,Bebidas,3,1.08,3.24,Carlos Ruiz,Este,E-commerce,Transferencia
2024-09-28,CLI-9029,Pollo entero,Carnes,1,4.62,4.62,,Este,Tienda física,Tarjeta crédito
2024-05-08,CLI-6612,Papas precocinadas,Congelados,3,2.32,6.96,,Oeste,Tienda física,QR
2023-05-17,,Refresco 2L,Bebidas,2,1.1,2.2,Ana López,Sur,Teléfono,Transferencia
05/03/2024,CLI-3111,Carne molida,Carnes,1,5.77,5.77,María Gómez,Norte,Tienda física,QR
2023-06-15,CLI-7744,Helado familiar,Lácteos,1,3.96,3.96,Laura Torres,Oeste,,Tarjeta débito
2024-06-02,CLI-3073,Yogurt natural,Lácteos,3,0.91,2.73,Pedro Díaz,Norte,E-commerce,
2023-05-12,CLI-4962,Carne molida,Carnes,1,5.71,5.71,Pedro Díaz,Sur,Teléfono,Tarjeta crédito
2024-01-09,,Refresco 2L,Bebidas,1,1.12,1.12,Ana López,Centro,Tienda física,Tarjeta crédito
06-27-2023,CLI-7913,Pollo entero,Carnes,3,4.57,13.71,Laura Torres,Oeste,E-commerce,Tarjeta crédito
05-01-2023,,Papas precocinadas,Congelados,2,2.24,4.48,Laura Torres,,E-commerce,Tarjeta crédito
04-24-2023,,Leche entera,Lácteos,1,1.21,1.21,Laura Torres,,E-commerce,
2024-05-04,CLI-2821,Bolsas plásticas,Descartables,9,0.1,0.9,Carlos Ruiz,Sur,Tienda física,QR
2024-09-16,,Pollo entero,Carnes,1,4.51,4.51,Pedro Díaz,Oeste,E-commerce,Transferencia
2024-08-30,,Leche entera,Lácteos,4,1.2,4.8,,Este,E-commerce,
2024-06-09,CLI-4770,Bolsas plásticas,Descartables,8,0.1,0.8,Laura Torres,Norte,E-commerce,QR
2023-06-15,CLI-5725,Jamón de pavo,Embutidos,1,3.18,3.18,Ana López,Sur,Tienda física,Tarjeta débito
2024-11-15,CLI-5377,Yogurt natural,Lácteos,2,0.91,1.82,,Sur,E-commerce,Tarjeta crédito
30/09/2023,,Leche entera,Lácteos,1,1.24,1.24,Ana López,Centro,Tienda física,QR
2024-09-29,CLI-3470,Refresco 2L,Bebidas,4,1.1,4.4,María Gómez,,Teléfono,Efectivo
2024-01-17,CLI-4470,Pollo entero,Carnes,1,4.57,4.57,Laura Torres,Centro,E-commerce,QR
2023-10-13,CLI-7234,Yogurt natural,Lácteos,4,0.88,3.52,,Centro,E-commerce,QR
2023/05/06,,Leche entera,Lácteos,4,1.2,4.8,María Gómez,Sur,Tienda física,Tarjeta débito
2023-03-10,CLI-5186,Bolsas plásticas,Descartables,8,0.1,0.8,Ana López,Este,Tienda física,Transferencia
2023/11/16,,Pollo entero,Carnes,1,4.44,4.44,Laura Torres,Sur,E-commerce,Tarjeta débito
2024-03-26,CLI-3272,Leche entera,Lácteos,3,1.16,3.48,Pedro Díaz,Sur,Teléfono,Transferencia
2023-09-09,CLI-3517,Refresco 2L,Bebidas,4,1.13,4.52,,Centro,E-commerce,Tarjeta débito
2024-05-16,CLI-5659,Carne molida,Carnes,1,5.89,5.89,Carlos Ruiz,Centro,,Transferencia
2023-09-22,CLI-3694,Bolsas plásticas,Descartables,13,0.1,1.3,,Norte,Tienda física,Tarjeta crédito
07-27-2024,CLI-9888,Papas precocinadas,Congelados,4,2.22,8.88,Pedro Díaz,Norte,E-commerce,Tarjeta crédito
15/03/2023,CLI-9168,Pasta de Tomate,Enlatados,4,0.77,3.08,,,E-commerce,Transferencia
2023-07-22,CLI-2888,Carne molida,Carnes,1,5.87,5.87,María Gómez,Norte,Tienda física,Transferencia
2023-11-25,,Pollo entero,Carnes,1,4.44,4.44,Ana López,Norte,Teléfono,Efectivo
2024-04-30,CLI-9435,Pollo entero,Carnes,1,4.43,4.43,,Norte,Tienda física,QR
2024-08-25,,Yogurt natural,Lácteos,4,0.89,3.56,Pedro Díaz,Sur,Tienda física,Tarjeta débito
22/11/2023,,Carne molida,Carnes,3,5.84,17.52,Pedro Díaz,Este,E-commerce,Tarjeta débito
2024-09-01,,Carne molida,Carnes,1,5.87,5.87,Carlos Ruiz,Este,Teléfono,Efectivo
2024-09-21,CLI-4405,Yogurt natural,Lácteos,2,0.88,1.76,,Norte,Teléfono,Tarjeta débito
2023-09-18,,Pollo entero,Carnes,1,4.46,4.46,,Este,Teléfono,Efectivo
2023/10/10,,Jamón de pavo,Embutidos,1,3.24,3.24,Carlos Ruiz,Este,Teléfono,QR
2024-04-01,CLI-4098,Pasta de Tomate,Enlatados,2,0.74,1.48,María Gómez,Oeste,,Efectivo
2024/05/30,CLI-7273,Pollo entero,Carnes,1,4.56,4.56,María Gómez,Oeste,E-commerce,
2023-10-08,CLI-8974,Pollo entero,Carnes,1,4.54,4.54,,Este,Tienda física,
2024-10-09,,Papas precocinadas,Congelados,2,2.3,4.6,,,Teléfono,Efectivo
2024-07-30,CLI-1585,Yogurt natural,Lácteos,1,0.91,0.91,Ana López,Centro,Tienda física,QR
2024-01-24,CLI-2340,Refresco 2L,Bebidas,2,1.1,2.2,,Norte,Tienda física,Tarjeta débito
2023-10-09,,Refresco 2L,Bebidas,4,1.12,4.48,Carlos Ruiz,Oeste,Teléfono,
03/07/2023,CLI-7314,Leche entera,Lácteos,4,1.27,5.08,María Gómez,Centro,Tienda física,QR
2023-10-31,,Pasta de Tomate,Enlatados,4,0.73,2.92,Laura Torres,Este,Tienda física,Transferencia
2024-05-27,CLI-6608,Yogurt natural,Lácteos,3,0.94,2.82,Laura Torres,Este,E-commerce,Efectivo
17/06/2024,CLI-5692,Papas precocinadas,Congelados,1,2.34,2.34,Pedro Díaz,Norte,E-commerce,Tarjeta crédito
2024-10-12,CLI-5787,Pasta de Tomate,Enlatados,1,0.76,0.76,Ana López,Centro,Teléfono,Tarjeta crédito
2023-12-24,CLI-8491,Helado familiar,Lácteos,1,3.99,3.99,María Gómez,Oeste,Tienda física,QR
2023-04-27,CLI-5947,Leche entera,Lácteos,2,1.2,2.4,Pedro Díaz,Este,Teléfono,
2023-07-16,CLI-5100,Leche entera,Lácteos,4,1.21,4.84,Laura Torres,Oeste,Tienda física,Tarjeta crédito
2023-05-28,,Pollo entero,Carnes,1,4.36,4.36,Laura Torres,Sur,E-commerce,Tarjeta crédito
2024/07/04,CLI-8933,Jamón de pavo,Embutidos,2,3.18,6.36,Carlos Ruiz,Oeste,E-commerce,QR
2023-08-05,CLI-8646,Jamón de pavo,Embutidos,3,3.17,9.51,,Este,E-commerce,Transferencia
2023-09-06,CLI-7777,Bolsas plásticas,Descartables,10,0.1,1.0,Laura Torres,Este,E-commerce,QR
2024-08-01,CLI-9645,Refresco 2L,Bebidas,2,1.12,2.24,María Gómez,Este,Tienda física,Tarjeta crédito
2024-03-17,CLI-3267,Refresco 2L,Bebidas,1,1.14,1.14,,Norte,Teléfono,Tarjeta crédito
2023/05/07,CLI-2916,Leche entera,Lácteos,1,1.25,1.25,Pedro Díaz,Norte,E-commerce,Tarjeta débito
16/06/2023,,Papas precocinadas,Congelados,1,2.33,2.33,Laura Torres,Centro,Teléfono,Efectivo
02/08/2023,CLI-6628,Helado familiar,Lácteos,1,4.09,4.09,Ana López,Norte,Tienda física,Tarjeta crédito
2023-12-23,,Pollo entero,Carnes,1,4.58,4.58,Pedro Díaz,Sur,Tienda física,Tarjeta débito
2023-07-27,CLI-4125,Carne molida,Carnes,2,5.96,11.92,Ana López,Este,Teléfono,Tarjeta crédito
2024-09-24,,Bolsas plásticas,Descartables,7,0.1,0.7,María Gómez,Oeste,E-commerce,QR
2023-05-31,CLI-9623,Pollo entero,Carnes,1,4.66,4.66,Carlos Ruiz,Sur,,Efectivo
2024-02-16,,Bolsas plásticas,Descartables,7,0.1,0.7,María Gómez,Sur,Teléfono,Tarjeta crédito
2024-05-18,,Pollo entero,Carnes,1,4.48,4.48,María Gómez,Sur,E-commerce,Tarjeta débito
2023-12-22,CLI-2225,Pollo entero,Carnes,3,4.55,13.65,,Centro,E-commerce,QR
2024-02-01,CLI-4875,Carne molida,Carnes,2,5.95,11.9,Laura Torres,Norte,E-commerce,QR
03-16-2023,CLI-4573,Papas precocinadas,Congelados,3,2.3,6.9,María Gómez,Sur,E-commerce,
05/01/2024,CLI-2950,Pasta de Tomate,Enlatados,1,0.76,0.76,,,Tienda física,Tarjeta crédito
2024-03-02,CLI-6316,Bolsas plásticas,Descartables,11,0.1,1.1,María Gómez,Sur,Tienda física,QR
07-13-2024,CLI-7294,Leche entera,Lácteos,1,1.19,1.19,,Este,Teléfono,
08-26-2023,CLI-1520,Bolsas plásticas,Descartables,10,0.1,1.0,Laura Torres,Este,Tienda física,Tarjeta crédito
2023-09-15,,Yogurt natural,Lácteos,2,0.87,1.74,,Sur,Teléfono,
2023-03-29,CLI-6035,Pasta de Tomate,Enlatados,1,0.74,0.74,,Este,E-commerce,Tarjeta crédito
2023-08-23,,Carne molida,Carnes,1,5.91,5.91,Ana López,Norte,Teléfono,QR
2023-07-14,CLI-4001,Pasta de Tomate,Enlatados,3,0.77,2.31,Carlos Ruiz,Centro,E-commerce,
2023/08/13,CLI-4008,Pollo entero,Carnes,1,4.54,4.54,María Gómez,Centro,Tienda física,Efectivo
2023-04-05,CLI-3390,Pollo entero,Carnes,1,4.42,4.42,Carlos Ruiz,Norte,Teléfono,Tarjeta crédito
2023-07-31,CLI-1800,Leche entera,Lácteos,3,1.2,3.6,Laura Torres,Sur,Tienda física,QR
2024-05-30,,Refresco 2L,Bebidas,2,1.14,2.28,Carlos Ruiz,Oeste,E-commerce,Transferencia
2023-10-20,CLI-9017,Pasta de Tomate,Enlatados,2,0.76,1.52,,Centro,E-commerce,
2023-03-17,CLI-4547,Pasta de Tomate,Enlatados,4,0.75,3.0,Carlos Ruiz,Centro,Tienda física,QR
2023-09-08,CLI-5841,Helado familiar,Lácteos,1,3.97,3.97,Ana López,Oeste,Teléfono,QR
2024-03-03,,Bolsas plásticas,Descartables,16,0.1,1.6,Ana López,Norte,Teléfono,QR
2023-12-11,,Yogurt natural,Lácteos,2,0.89,1.78,Carlos Ruiz,Norte,Tienda física,Tarjeta débito
2023-08-10,CLI-8676,Carne molida,Carnes,1,5.81,5.81,María Gómez,Oeste,E-commerce,Tarjeta crédito
2024-09-01,,Bolsas plásticas,Descartables,9,0.1,0.9,,Este,Teléfono,Transferencia
2024-03-06,CLI-4725,Yogurt natural,Lácteos,3,0.89,2.67,,Este,Teléfono,QR
2024-04-26,CLI-8577,Helado familiar,Lácteos,1,4.09,4.09,Pedro Díaz,Centro,E-commerce,Efectivo
2024-01-26,,Refresco 2L,Bebidas,3,1.09,3.27,María Gómez,Norte,Tienda física,Tarjeta débito
2023-07-06,CLI-6422,Refresco 2L,Bebidas,6,1.13,6.78,,Este,Teléfono,Efectivo
04-13-2023,CLI-2840,Papas precocinadas,Congelados,1,2.3,2.3,,Sur,E-commerce,Tarjeta débito
2023-09-02,,Bolsas plásticas,Descartables,6,0.1,0.6,Ana López,Centro,Teléfono,Efectivo
2024-08-23,CLI-2741,Carne molida,Carnes,3,5.85,17.55,María Gómez,Norte,E-commerce,Transferencia
2024-06-06,,Yogurt natural,Lácteos,3,0.9,2.7,Carlos Ruiz,Norte,Teléfono,Transferencia
2024-04-22,,Yogurt natural,Lácteos,3,0.92,2.76,Pedro Díaz,Sur,E-commerce,Tarjeta débito
2024-12-01,CLI-6161,Yogurt natural,Lácteos,1,0.9,0.9,Ana López,Centro,Tienda física,Efectivo
10-20-2024,CLI-4318,Pasta de Tomate,Enlatados,4,0.75,3.0,,Este,Teléfono,Tarjeta crédito
2023-10-08,CLI-4187,Pollo entero,Carnes,1,4.42,4.42,Ana López,Centro,Tienda física,Tarjeta crédito
2023-09-07,CLI-1438,Leche entera,Lácteos,2,1.22,2.44,,Norte,Tienda física,
01/11/2024,,Pollo entero,Carnes,1,4.55,4.55,,Este,,Transferencia
2023-09-05,,Pasta de Tomate,Enlatados,5,0.75,3.75,Pedro Díaz,Centro,Tienda física,Tarjeta débito
2024-09-18,CLI-8526,Refresco 2L,Bebidas,3,1.09,3.27,Carlos Ruiz,Oeste,Tienda física,Tarjeta crédito
04/04/2023,,Yogurt natural,Lácteos,2,0.91,1.82,,Sur,E-commerce,Tarjeta débito
2023-10-14,CLI-1941,Jamón de pavo,Embutidos,1,3.16,3.16,Laura Torres,Oeste,E-commerce,
2024-02-04,,Bolsas plásticas,Descartables,4,0.1,0.4,Ana López,Oeste,Teléfono,Efectivo
2023-07-08,,Pasta de Tomate,Enlatados,3,0.74,2.22,Pedro Díaz,Este,Tienda física,Efectivo
2023-11-19,,Papas precocinadas,Congelados,1,2.38,2.38,Pedro Díaz,Centro,Teléfono,
29/12/2023,CLI-2460,Yogurt natural,Lácteos,5,0.94,4.7,Carlos Ruiz,Centro,Teléfono,Tarjeta débito
2023-05-27,CLI-5827,Pollo entero,Carnes,1,4.5,4.5,Ana López,Norte,Tienda física,Tarjeta crédito
2024-10-07,CLI-8755,Pollo entero,Carnes,1,4.64,4.64,Ana López,Sur,E-commerce,Tarjeta débito
2024-07-09,,Leche entera,Lácteos,1,1.2,1.2,,Oeste,Teléfono,
07-27-2024,CLI-7333,Leche entera,Lácteos,1,1.21,1.21,Pedro Díaz,Norte,Teléfono,QR
2023/07/02,,Pasta de Tomate,Enlatados,4,0.72,2.88,Ana López,Sur,E-commerce,QR
07-20-2024,CLI-3970,Refresco 2L,Bebidas,4,1.12,4.48,,Norte,Teléfono,Transferencia
2023-06-16,CLI-6219,Carne molida,Carnes,1,5.77,5.77,Laura Torres,Este,E-commerce,Tarjeta débito
2023-04-09,CLI-6136,Pollo entero,Carnes,2,4.57,9.14,María Gómez,Oeste,Teléfono,Tarjeta crédito
2023/03/04,CLI-8817,Leche entera,Lácteos,1,1.21,1.21,María Gómez,Centro,E-commerce,Tarjeta crédito
2024-03-16,CLI-8551,Pollo entero,Carnes,1,4.46,4.46,Ana López,Este,Teléfono,Tarjeta crédito
05-22-2023,CLI-7443,Bolsas plásticas,Descartables,10,0.1,1.0,María Gómez,Sur,Tienda física,Efectivo
04-26-2024,CLI-2243,Refresco 2L,Bebidas,2,1.13,2.26,Ana López,Oeste,E-commerce,Tarjeta débito
2023-05-15,CLI-9367,Papas precocinadas,Congelados,1,2.36,2.36,Ana López,Este,Teléfono,Transferencia
20/07/2023,CLI-9143,Papas precocinadas,Congelados,1,2.33,2.33,,Centro,E-commerce,Transferencia
2024-01-31,CLI-1662,Pasta de Tomate,Enlatados,2,0.75,1.5,,Sur,Tienda física,QR
2023-04-28,CLI-9276,Leche entera,Lácteos,1,1.17,1.17,Ana López,Norte,Tienda física,Efectivo
2024-10-25,,Pollo entero,Carnes,2,4.47,8.94,Laura Torres,Sur,Teléfono,Tarjeta crédito
01-07-2024,,Refresco 2L,Bebidas,1,1.09,1.09,María Gómez,Centro,Teléfono,Tarjeta crédito
2023-05-28,CLI-6404,Yogurt natural,Lácteos,6,0.91,5.46,,Norte,Tienda física,Tarjeta débito
05-20-2024,CLI-1077,Yogurt natural,Lácteos,4,0.89,3.56,María Gómez,,E-commerce,Efectivo
01/06/2024,CLI-6948,Pollo entero,Carnes,1,4.63,4.63,Ana López,Oeste,Teléfono,QR
2023-05-27,CLI-7559,Bolsas plásticas,Descartables,19,0.1,1.9,Laura Torres,Norte,,QR
2024-03-17,CLI-7159,Papas precocinadas,Congelados,4,2.36,9.44,,Norte,E-commerce,Transferencia
2024/11/15,CLI-9790,Carne molida,Carnes,3,6.1,18.3,,Oeste,E-commerce,QR
2023-05-29,CLI-6678,Pollo entero,Carnes,2,4.48,8.96,Laura Torres,Este,,
2023-09-01,,Leche entera,Lácteos,3,1.18,3.54,Laura Torres,Norte,E-commerce,Tarjeta débito
2023-05-31,CLI-1136,Pasta de Tomate,Enlatados,4,0.74,2.96,María Gómez,Sur,Tienda física,Tarjeta débito
2023-08-10,,Jamón de pavo,Embutidos,1,3.31,3.31,Laura Torres,Sur,E-commerce,
2023-08-19,CLI-5898,Bolsas plásticas,Descartables,6,0.1,0.6,Laura Torres,Sur,E-commerce,QR
2024-05-16,CLI-5691,Bolsas plásticas,Descartables,7,0.1,0.7,Carlos Ruiz,Este,Teléfono,Tarjeta débito
11-09-2024,CLI-8132,Leche entera,Lácteos,1,1.19,1.19,,Oeste,Teléfono,QR
2023-12-31,,Pasta de Tomate,Enlatados,4,0.75,3.0,Laura Torres,Este,E-commerce,Tarjeta crédito
02/03/2024,CLI-9300,Papas precocinadas,Congelados,3,2.28,6.84,Pedro Díaz,Sur,Teléfono,Transferencia
2024-04-17,CLI-5088,Pollo entero,Carnes,1,4.65,4.65,Carlos Ruiz,Norte,E-commerce,
2024-07-09,CLI-2117,Refresco 2L,Bebidas,5,1.12,5.6,Pedro Díaz,Sur,E-commerce,
2023-03-12,CLI-2365,Refresco 2L,Bebidas,3,1.12,3.36,,Norte,E-commerce,Tarjeta débito
04-30-2024,,Leche entera,Lácteos,2,1.23,2.46,María Gómez,Norte,E-commerce,
2024-04-07,CLI-4017,Helado familiar,Lácteos,2,3.95,7.9,Ana López,Centro,Tienda física,Transferencia
21/01/2024,CLI-8505,Pasta de Tomate,Enlatados,8,0.72,5.76,Ana López,Centro,E-commerce,Tarjeta crédito
2024-10-05,CLI-6309,Pollo entero,Carnes,1,4.37,4.37,,Este,E-commerce,Efectivo
2024-04-11,CLI-6623,Refresco 2L,Bebidas,2,1.12,2.24,María Gómez,Este,Tienda física,QR
2023-05-01,,Papas precocinadas,Congelados,2,2.2,4.4,Pedro Díaz,Centro,Tienda física,Efectivo
06/01/2024,CLI-8648,Refresco 2L,Bebidas,5,1.11,5.55,Ana López,Oeste,Teléfono,Tarjeta débito
2024-08-11,,Leche entera,Lácteos,1,1.16,1.16,María Gómez,Oeste,Teléfono,Efectivo
2023-06-18,,Leche entera,Lácteos,1,1.19,1.19,Ana López,Oeste,Tienda física,Efectivo
2024-03-17,CLI-8960,Bolsas plásticas,Descartables,5,0.1,0.5,,Oeste,E-commerce,QR
12/08/2023,CLI-1930,Leche entera,Lácteos,4,1.19,4.76,María Gómez,Oeste,Teléfono,QR
2024-02-03,CLI-5005,Pollo entero,Carnes,1,4.65,4.65,Ana López,Este,E-commerce,Efectivo
2023-11-17,CLI-2770,Pollo entero,Carnes,1,4.31,4.31,Carlos Ruiz,Sur,Teléfono,Tarjeta crédito
2023-09-08,CLI-4397,Refresco 2L,Bebidas,4,1.09,4.36,,Norte,E-commerce,Tarjeta débito
14/04/2024,CLI-4026,Leche entera,Lácteos,1,1.28,1.28,Laura Torres,Norte,E-commerce,Tarjeta crédito
